row_id,id,row_title,block,+/-,accounts_included,variable_name,text_field,variable_text,ib_ub,calculated,formula,Saldo,always_show,toggle_show,editable,style,item_name,Abstrakt,Datatyp,period_type,block_sub
479,1166,Avsättning till fonden under räkenskapsåret,,,,,,,,,,credit,false,,,,ForandringAvsattningFondUnderRakenskapsaret,false,xbrli:monetaryItemType,duration,
480,1167,Avskrivning av uppskrivna tillgångar,,,,,,,,,,debit,false,,,,ForandringAvskrivningUppskrivnaTillgangar,false,xbrli:monetaryItemType,duration,
481,1168,Nedskrivning av uppskrivna tillgångar,,,,,,,,,,debit,false,,,,ForandringNedskrivningUppskrivnaTillgangar,false,xbrli:monetaryItemType,duration,
482,1169,Försäljning/utrangering av uppskrivna tillgångar,,,,,,,,,,debit,false,,,,ForandringForsaljningUtrangeringUppskrivnaTillgangar,false,xbrli:monetaryItemType,duration,
483,1170,Ianspråktaget för fondemission,,,,,,,,,,debit,false,,,,ForandringIanspraktagetFondemission,false,xbrli:monetaryItemType,duration,
484,1171,Ianspråktaget för täckande av förlust,,,,,,,,,,debit,false,,,,ForandringIanspraktagetFondemissionTackForlust,false,xbrli:monetaryItemType,duration,
485,1172,Belopp vid årets utgång,,,,,,,,,,credit,false,,,,Uppskrivningsfond,false,xbrli:monetaryItemType,instant,
486,1173,Uppskrivna tillgångarnas värde exkl. uppskrivning,,,,,,,,,,debit,false,,,,UppskrivnaTillgangarVardeExklUppskrivning,false,xbrli:monetaryItemType,instant,
487,1174,Kommentar till not,,,,,,,,,,,false,,,,NotUppskrivningsfondKommentar,false,xbrli:stringItemType,duration,
488,1175,Långfristiga skulder,,,,,,,,,,,false,,,,NotLangfristigaSkulder,false,xbrli:stringItemType,instant,
489,1176,Långfristiga skulder,,,,,,,,,,,false,,,,LangfristigaSkulderForfallerAbstract,true,xbrli:stringItemType,duration,
490,1177,Belopp på skuldpost som förfaller till betalning senare än fem år efter balansdagen,,,,,,,,,,credit,false,,,,LangfristigaSkulderForfallerSenare5Ar,false,xbrli:monetaryItemType,instant,
491,1178,Kommentar till not,,,,,,,,,,,false,,,,NotLangfristigaSkulderKommentar,false,xbrli:stringItemType,instant,
492,1179,Checkräkningskredit,,,,,,,,,,,false,,,,NotCheckrakningskredit,false,xbrli:stringItemType,duration,
493,1180,Checkräkningskredit,,,,,,,,,,,false,,,,CheckrakningskreditAbstract,true,xbrli:stringItemType,duration,
494,1181,Beviljat belopp,,,,,,,,,,,false,,,,CheckrakningskreditBeviljatBelopp,false,xbrli:monetaryItemType,instant,
495,1182,Kommentar till not,,,,,,,,,,,false,,,,NotCheckrakningskreditKommentar,false,xbrli:stringItemType,duration,
496,1183,Upplupna kostnader och förutbetalda intäkter,,,,,,,,,,,false,,,,NotUpplupnaKostnaderForutbetaldaIntakter,false,xbrli:stringItemType,duration,
497,1184,Upplupna kostnader och förutbetalda intäkter,,,,,,,,,,,false,,,,UpplupnaKostnaderForutbetaldaIntakterAbstract,true,xbrli:stringItemType,duration,
498,1185,Upplupna löner,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterUpplupnaLoner,false,xbrli:monetaryItemType,instant,
499,1186,Upplupna semesterlöner,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterUpplupnaSemesterloner,false,xbrli:monetaryItemType,instant,
500,1187,Upplupna sociala avgifter,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterUpplupnaSocialaAvgifter,false,xbrli:monetaryItemType,instant,
501,1188,Upplupna räntekostnader,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterUpplupnaRantekostnader,false,xbrli:monetaryItemType,instant,
502,1189,Förutbetalda intäkter,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterForutbetaldaIntakter,false,xbrli:monetaryItemType,instant,
503,1190,Förutbetalda hyresintäkter,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakterForutbetaldaHyresintakter,false,xbrli:monetaryItemType,instant,
504,1191,Övriga upplupna kostnader och förutbetalda intäkter,,,,,,,,,,,false,,,,OvrigaUpplupnaKostnaderForutbetaldaIntakterTuple,false,,,
505,1192,Typ av interimspost,,,,,,,,,,,false,,,,OvrigaUpplupnaKostnaderForutbetaldaIntakterInterimspost,false,xbrli:stringItemType,instant,
506,1193,Belopp,,,,,,,,,,credit,false,,,,OvrigaUpplupnaKostnaderForutbetaldaIntakter,false,xbrli:monetaryItemType,instant,
507,1194,Summa,,,,,,,,,,credit,false,,,,UpplupnaKostnaderForutbetaldaIntakter,false,xbrli:monetaryItemType,instant,
508,1195,Kommentar till not,,,,,,,,,,,false,,,,NotUpplupnaKostnaderForutbetaldaIntakterKommentar,false,xbrli:stringItemType,duration,
509,1196,Ställda säkerheter,SAKERHET,,,,,,,,,,true,,,H1,NotStalldaSakerheter,false,xbrli:stringItemType,instant,
510,1197,Ställda säkerheter,SAKERHET,,,,,,,,,,false,,,,StalldaSakerheterAbstract,true,xbrli:stringItemType,duration,
511,1198,Företagsinteckningar,SAKERHET,,,sakerhet_foretag_inteckning,,,,,,,false,true,,,StalldaSakerheterForetagsinteckningar,false,xbrli:monetaryItemType,instant,
512,1199,"(Varav till koncernföretag, intresseföretag eller gemensamt styrt företag)",SAKERHET,,,,,,,,,,false,true,,,StalldaSakerheterForetagsinteckningarKoncernforetag,false,xbrli:monetaryItemType,instant,
513,1200,Fastighetsinteckningar,SAKERHET,,,sakerhet_fastighet_inteckning,,,,,,,false,true,,,StalldaSakerheterFastighetsinteckningar,false,xbrli:monetaryItemType,instant,
514,1201,"(Varav till koncernföretag, intresseföretag eller gemensamt styrt företag)",SAKERHET,,,,,,,,,,false,true,,,StalldaSakerheterFastighetsinteckningarKoncernforetag,false,xbrli:monetaryItemType,instant,
515,1202,Tillgångar med äganderättsförbehåll,SAKERHET,,,sakerhet_tillgangar_agarrattsforbehall,,,,,,,false,true,,,StalldaSakerheterTillgangarAganderattsforbehall,false,xbrli:monetaryItemType,instant,
516,1203,"(Varav till koncernföretag, intresseföretag eller gemensamt styrt företag)",SAKERHET,,,,,,,,,,false,true,,,StalldaSakerheterTillgangaraganderattsforbehallKoncernforetag,false,xbrli:monetaryItemType,instant,
517,1204,Belånade fordringar,SAKERHET,,,sakerhet_belanade_fordringar,,,,,,,false,true,,,StalldaSakerheterBelanadeFordringar,false,xbrli:monetaryItemType,instant,
518,1205,"(Varav till koncernföretag, intresseföretag eller gemensamt styrt företag)",SAKERHET,,,,,,,,,,false,true,,,StalldaSakerheterBelanadeFordringarKoncernforetag,false,xbrli:monetaryItemType,instant,
519,1206,Andra ställda säkerheter,SAKERHET,,,sakerhet_andra,,,,,,,false,true,,,StalldaSakerheterAndraStalldaSakerheter,false,xbrli:monetaryItemType,instant,
520,1207,"(Varav till koncernföretag, intresseföretag eller gemensamt styrt företag)",SAKERHET,,,,,,,,,,false,true,,,StalldaSakerheterAndraStalldaSakerheterKoncernforetag,false,xbrli:monetaryItemType,instant,
521,1208,Summa ställda säkerheter,SAKERHET,,,,,,,,,,false,true,,S2,StalldaSakerheter,false,xbrli:monetaryItemType,instant,
522,1209,Kommentar till not,SAKERHET,,,,,,,,,,false,,,,NotStalldaSakerheterKommentarer,false,xbrli:stringItemType,instant,
523,1210,Eventualförpliktelser,EVENTUAL,,,,,,,,,,true,,,H1,NotEventualforpliktelser,false,xbrli:stringItemType,instant,
524,1211,Eventualförpliktelser,EVENTUAL,,,eventual_forpliktelse,TRUE,,,,,,false,true,,,EventualForpliktelser,false,xbrli:monetaryItemType,instant,
525,1212,Kommentar till not,EVENTUAL,,,,,,,,,,false,,,,NotEventualForpliktelserKommentar,false,xbrli:stringItemType,instant,
526,1213,"Tillgångar, avsättningar och skulder som avser flera poster",,,,,,,,,,,false,,,,NotTillgangarAvsattningarSkulderAvserFleraPoster,false,xbrli:stringItemType,instant,
527,1214,"Tillgångar, avsättningar och skulder som avser flera poster",,,,,,,,,,,false,,,,TillgangarAvsattningarSkulderTuple,false,,,
528,1215,"Typ av tillgångar, avsättningar och skulder som avser flera poster",,,,,,,,,,,false,,,,TillgangarAvsattningarSkulderPost,false,xbrli:stringItemType,instant,
529,1216,Typ av balanspost,,,,,,,,,,,false,,,,TillgangarAvsattningarSkulderBalanspost,false,xbrli:stringItemType,instant,
530,1217,Belopp,,,,,,,,,,,false,,,,TillgangarAvsattningarSkulderPerTyp,false,xbrli:monetaryItemType,instant,
531,1218,Kommentar till not,,,,,,,,,,,false,,,,NotTillgangarAvsattningarSkuldeKommentar,false,xbrli:stringItemType,instant,
532,1219,Övriga upplysningar till balansräkningen,,,,,,,,,,,false,,,,NotOvrigaUpplysningarBalansrakningen,false,xbrli:stringItemType,duration,
533,1220,Övriga upplysningar,OVRIGA,,,,,,,,,,true,,,H1,OvrigaUpplysningarAbstract,true,xbrli:stringItemType,duration,
534,1221,Upplysning om moderföretag,OVRIGA,,,,,,,,,,true,,,H3,NotUpplysningModerforetag,false,xbrli:stringItemType,duration,
535,1222,Uppgift om moderföretag,OVRIGA,,,,,,,,,,false,,,,UppgiftNarmasteModerforetagTuple,false,,,
536,1223,Nuvarande namn,OVRIGA,,,moderbolag_namn,,,,,,,false,true,,,ForetagetsNamn,false,xbrli:stringItemType,duration,
537,1224,Organisationsnummer,OVRIGA,,,moderbolag_org_nummer,,,,,,,false,true,,,Organisationsnummer,false,xbrli:stringItemType,duration,
538,1225,Säte,OVRIGA,,,moderbolag_sate,,,,,,,false,true,,,ForetagetsSate,false,xbrli:stringItemType,duration,
539,1226,Kommentar till not,OVRIGA,,,,,,,,,,false,,,,NotUpplysningModerforetagKommentar,false,xbrli:stringItemType,duration,
540,1227,Väsentliga händelser efter räkenskapsårets slut,OVRIGA,,,,TRUE,,,,,,true,,,H3,NotVasentligaHandelserRakenskapsaretsSlut,false,xbrli:stringItemType,duration,
541,1228,Ekonomiska arrangemang som inte redovisas i balansräkningen,OVRIGA,,,,,,,,,,true,,,H3,NotEkonomiskaArrangemangInteRedovisasBalansrakningen,false,xbrli:stringItemType,duration,
542,1229,Andra övriga upplysningar,OVRIGA,,,,TRUE,,,,,,true,,,H3,NotAndraOvrigaUpplysningar,false,xbrli:stringItemType,duration,
